Unnamed: 0,id,title,content,date,time,slug,category,assets,timestamp,links
9848,8180,​Siemens delivers 150 wind turbines for largest Dutch offshore project,"Work at one of the world’s largest wind farm projects Gemini can get started. Recently the Gemini wind farm consortium has signed all construction, operation and funding contracts and placed an order for the wind turbines with Siemens.



     The total order volume amounts to more than EUR 1,5 billion - the largest order in the Siemens Energy Service yet. Siemens will deliver 150 wind turbines with a capacity of 4 megawatts and rotor diameter of 130 meters each.



     The wind farm will be located in the North Sea, 85 kilometers from the coast of Groningen. With a capacity of 600 megawatts the Gemini wind farm is capable to provide 2,6 terawatt hours (TWh) of electricity per year. After the complete implementing the wind farm will supply one and a half million people with clean energy.",2014-06-20,14:21:19,siemens-delivers-150-wind-turbines-for-largest-dutch-offshor,General,[],2014-06-20 14:21:19+00:00,[]
9849,10797,Evergreen and UASC Suspend Their Algeciras-West Africa Service,"Evergreen and UASC close their Algeciras - West Africa service:



 Service: Algeciras – West Africa



 Operators:  EVERGREEN ('WAF2') and UASC ('WAF2')



 Slotters: HANJIN ('WA2'), MOL ('ARS') and HAPAG LLOYD ('WMX')



 Date of suspension: End of June 2014



 Last sailing with the 2,498 TEU PUCCINI  from Algeciras on 21 June.



 Port rotation: Algeciras – Lagos (Apapa) – Cotonou – Lome – Algeciras



 Duration: 28 days



 Frequency: fortnightly



 Vessel: 2



 Weekly Capacity: 1,330 TEU



 Please see related news: UASC, Evergreen and MOL will join forces on the Algeciras West Africa service.",2014-06-19,15:49:05,evergreen-and-uasc-suspend-their-algeciras-west-africa-servi,Container Shipping,"[{'id': '811', 'attributes': {'assetId': 757245, 'assetName': 'TEX', 'assetType': 'vessel'}}, {'id': '8270', 'attributes': {'assetId': 185, 'assetName': 'ALGECIRAS', 'assetType': 'port'}}]",2014-06-19 15:49:05+00:00,[]
9850,8181,MOL and Hapag Lloyd Modify Their Service,"MOL and Hapag Lloyd modify their North Europe/ West Africa service:



 Service: North Europe – West Africa



 Operators: MOL (‘ARN’) and HAPAG LLOYD (‘WAX’), ARKAS.



 Slotter: EVERGREEN (‘ARN’)



 New ports: London Gateway, Lagos (Apapa) and Algeciras (northbound).



 Port removed: Antwerp (second call)



  NEW port rotation: Antwerp – Hamburg – London Gateway (new)  - Algeciras – Dakar – Lagos (Apapa) (new) – Tema – Abidjan – Algeciras (new) – Antwerp



 Date of change: End of June 2014



 Duration: 42 days



 Frequency: 7 days



 Vessels: 5 / 1 skip sailing



 Weekly Capacity: 2,075 TEU



 Simultaneously MOL suspends its Algeciras - West Africa service:



 Service: Algeciras – West Africa



 Operator:  MOL (‘ARS’)



 Slotters: HAPAG LLOYD (‘WMX’), EVERGREEN (‘ARS’), HANJIN (‘WA2′), UASC, ZIM (‘TAX’)



 Date of suspension: End of June 2014



 Last sailing with the 2,474 TEU WEHR ALSTER on 28 June from Algeciras.



 Port rotation: Algeciras – Lagos  (Apapa) – Cotonou – Lome – Algeciras



 Duration: 28 days



 Frequency: fortnightly



 Vessel: 2



 Weekly Capacity: 1,240 TEU



 Please see related news:



 - UASC, Evergreen and MOL will join forces on the Algeciras West Africa service



  - Hanjin takes slots on West Africa service ARS to maintain its service offer in the region.",2014-06-19,14:28:27,mol-and-hapag-lloyd-modify-their-service,Container Shipping,"[{'id': '5723', 'attributes': {'assetId': 711486, 'assetName': 'ALSTER', 'assetType': 'vessel'}}]",2014-06-19 14:28:27+00:00,[]
9864,10804,Tanker Delays Sees Dip in Europe’s June Jet Fuel Imports,"The estimated June tally of Europe-bound tankers laden with jet fuel has dropped over the past week as several ships anticipated to arrive this month appear delayed at loading ports in Asia and the Middle East Gulf.



   Jet fuel volumes into north-west Europe are forecast to be 1.328 million metric tons this month, according to the OPIS Tanker Tracker on FleetMon.com. Volumes into ports in the Mediterranean are seen at 428,000 metric tons, taking the entire regional inbound tally to 1.756 million tons.



   That’s about 265,000 tons less jet fuel that was anticipated last week for north west Europe. That’s partly because one vessel, the Odessa carrying 130,000 tons, appears to be a least a week delayed loading in Qatar, according to satellite tracking data and information from brokers compiled by OPIS.



   Mediterranean volumes for the month are also higher as a few were seen diverted from northwest Europe and several new cargoes came to light.



   The carry-over means that July volumes are already looking quite high, with the OPIS Tanker Tracker seeing 1.673 million metric tons, including the 130,000-ton cargo, the largest ever tracked, along with seven Long Range 2 tankers, the biggest ships to typically carry refined products. All is for northwest Europe so far.



   This week four tankers laden with about 160,000 metric of jet fuel are scheduled to arrive at ports in northwest Europe, or the U.K. for the week beginning June 15, according to the OPIS Tanker Tracker.  None are seen for the Med.



   The prior week from June 7-14 saw six tankers carrying 243,000 metric tons of jet fuel arriving in ports in the Mediterranean, while 180,000 tons on two ships were discharged in north west Europe.



   Tankers and cargoes scheduled to arrive from outside Europe in the next week include: Megacore Philomena (65,000 tons, Total); Amfitriti (90,000 tons BP); ETC Nefetari (40,000 tons, Valero); Mariann (65,000 tons, Kuwait Petroleum).



   A further two cargoes from BP may or may not make it within the time frame but their vessel speed can’t be determined: Cape Enterprise, carrying 90,000 tons, and the Gulf Castle with 60,000 tons.



The OPIS Tanker Tracker compiles information from traders and brokers, and FleetMon ship tracking to provide a real-time insight into Europe-bound refined products on tankers. Pinpoint detailed shipping information, such as vessel, product and volume being transported, and buying or selling party and gain critical intelligence on the movement of product from port to port. Learn more and take advantage of a 21-day, no-obligation free trial.",2014-06-16,09:38:04,tanker-delays-sees-dip-in-europes-june-jet-fuel-imports,Tanker and Oil Industry,"[{'id': '5881', 'attributes': {'assetId': 713284, 'assetName': 'GH MADISON', 'assetType': 'vessel'}}, {'id': '8318', 'attributes': {'assetId': 754535, 'assetName': 'AMFITRITI', 'assetType': 'vessel'}}, {'id': '8317', 'attributes': {'assetId': 372725, 'assetName': 'SEAWAYS GUAYAQUIL', 'assetType': 'vessel'}}]",2014-06-16 09:38:04+00:00,[]
9912,8221,"​MOL, Evergreen and Coscon Launch a New Far East – West Africa Service","MOL, Evergreen and Coscon launch a new jointly operated Far East – West Africa service that will be branded WA1. This will be the first service offer in this corridor for MOL and Evergreen. Coscon already covers the area through slots on Gold Star Line’s FAX service, but for the first time Coscon will be able to offer a direct connection from Singapore and Hong Kong to Abidjan. The Far East - West Africa lane is undergoing a serious upgrade as this new service adds to the recent launch of MSC's Africa Express service (see news: MSC opens new Far East - West Africa service). Before MSC’s Africa Express, this lane was served exclusively by Maersk, CMA CGM, PIL and Gold Star Line (part of the Zim group).



   The new WA1 service will deploy 12 vessels on a weekly frequency and 84 day rotation. It is expected that the average weekly service capacity will be 3,250 TEU, as 8 vessels are yet to be nominated. The service will be inaugurated on 2nd June by the vessel MOL SEABREEZE from Shang- hai.



   WA1: Shanghai - Ningbo - Hong Kong - Nansha - Singapore - Lagos (Tin Can and Apapa) - Tema - Lome - Abidjan - Singapore – Shanghai



",2014-05-14,09:05:01,mol-evergreen-and-coscon-launch-a-new-far-east-west-africa-s,Container Shipping,"[{'id': '5747', 'attributes': {'assetId': 458610, 'assetName': 'SEABREEZE', 'assetType': 'vessel'}}]",2014-05-14 09:05:01+00:00,[]
9939,10839,CMA CGM Modifies its Midas and Swahili Express Africa Services,"CMA CGM adds two new port calls to its Middle East – West Africa service Midas. The ports of Longoni (Mayotte) and Lome (Togo) are added to the rotation. The first call at Longoni will be on 26th April while Lome will be first called on 12th May. The MIDAS service deploys 9 vessels on a weekly frequency and a 77 day-rotation that includes 2 skip sailings. It has an average weekly ser- vice capacity of 2,762 TEU.
 The Middle East – Zanzibar service Swahili Express will see the addition of the ports of Nacala (Mozambique) on 24th May and Mombasa (Kenya) on 30th May to its port rotation. The service is jointly operated with Emirates Shipping. The rotation time of Swahili Express is stretched from 5 weeks to 6 weeks and the service will deploy 6 vessels on a 7 day-frequency as of May. It has an average service capacity of 2,600 TEU per week.



 
 Midas: Mundra - Khor Al Fakkan - Jebel Ali - Longoni (new) - Durban - Walvis Bay - Pointe Noire - Luanda - Lagos (Tin Can and Apapa) - Lome (new)- Cotonou - Cape Town - Coega - Durban - Mundra



 Swahili Express: Jebel Ali - Khor Al Fakkan - Mombasa - Dar es Salaam - Zanzibar - Nacala (new) - Mombasa (new) - Jebel Ali",2014-04-25,07:24:05,cma-cgm-modifies-its-midas-and-swahili-express-africa-servic,Container Shipping,"[{'id': '8372', 'attributes': {'assetId': 1158, 'assetName': 'LOME', 'assetType': 'port'}}]",2014-04-25 07:24:05+00:00,[]
9951,8237,​Tropical Cyclone Ita hits Australia,"A heavy storm named Ita has struck far north of Australia bringing destructive winds, damaging waves and flooding to the area. Winds with speed of more than 200 kilometers an hour lashed the Australian state of Queensland.



         According to the Australia Bureau of Meteorology the powerful Tropical Cyclone Ita led to landfalls in the northeast of  Australia near Cape Flattery. The coastal areas that have stood in the breach and felt the impact of the damaging winds are Cape York, Cairns, Port Douglas and Cooktown. 



Ita is classified as a Category 4 storm and belongs to the storms that are considered the worst natural disasters in the history of Australia.   



",2014-04-11,13:04:44,tropical-cyclone-ita-hits-australia,Accidents,"[{'id': '5759', 'attributes': {'assetId': 894, 'assetName': 'CAIRNS', 'assetType': 'port'}}]",2014-04-11 13:04:44+00:00,[]
9988,10854,Maersk Modifies its West Africa Services WAF1 and WAF2,"Maersk modifies he port rotations of its transshipment hubs West Africa WAF1 and WAF2 services. The WAF1 service sees a reduction in the duration of the port rotation from 7 to 6 weeks from mid-March. The port call at Pointe Noire is taken out of the rotation from 24th March while Cotonou will be added to the rotation on 29th March. The new route will be inaugurated by the 2,4078 TEU vessel JPO AQUARIUS. WAF1 runs on a weekly frequency and has an average capacity of 2,485



  TEU per week in April.



  The rotation of WAF2 will also be shortened by mid-April from 5 weeks to 4 weeks. Libreville will be withdrawn from the WAF2 service rotation on 30th March and no new port is added to the rotation. The service deploys 4 vessels on a weekly-frequency and has an average service capacity of 2,500 TEU per week in April. The last call at Libreville will be done by the 2,578 TEU vessel CITY OF GUANGZHOU.



  The ports of Pointe Noire and Libreville are still covered by Maersk with the new WAF10 service (see: Maersk launches new service connecting West africa and the Mediterranean). There are currently no further changes to the other WAF services.



  WAF1: Tanger Med - Algeciras - Abidjan - Cotonou (new)- Onne - San Pedro (CI) - Tanger Med WAF2: Algeciras - Lome - Cotonou - Lome - Tanger Med – Algeciras



  WAF10: Algeciras - Tanger Med - Pointe Noire - Libreville - Malabo (fortnightly) - Bata (fortnightly) – Algeciras",2014-03-25,08:55:47,maersk-modifies-its-west-africa-services-waf1-and-waf2,Container Shipping,"[{'id': '1092', 'attributes': {'assetId': 300121, 'assetName': 'JPO AQUARIUS', 'assetType': 'vessel'}}, {'id': '8390', 'attributes': {'assetId': 363600, 'assetName': 'SEABOARD PIONEER', 'assetType': 'vessel'}}]",2014-03-25 08:55:47+00:00,[]
10003,10858,CMA CGM and Maersk Make Major Changes to Their Jointly Operated Far East West Africa Service,"As of March, CMA CGM and Maersk will modify the port rotation of their jointly operated Far East – West Africa Service branded AFEX and FEW3 respectively (see: CMA CGM with major adjustments to its Asia-West Africa service). The port calls at Cape Town (first and second call), Pointe Noire and Port Kelang (Eastbound) will be suspended while calls at Fuzhou, Walvis Bay, Lome and Abidjan will be added to the port rotation.



     The service runs on a weekly-frequency and is served by 12 vessels with an 84 day-rotation. This gives an average service capacity of 4,600 TEU per week. Following the vessels JOGELA and JADRANA, 4 more newbuildings, each with a capacity of 5,370 EU, are expected to be phased into the AFEX/FEW3 service by mid-May.



     AFEX/FEW3: Shanghai - Ningbo - Fuzhou (new) - Nansha - Tanjung Pelepas - Port Kelang - Walvis Bay (new) - Lome (new) - Tema - Abidjan (new) - Tanjung Pelepas - Shanghai



",2014-03-17,13:01:40,cma-cgm-and-maersk-make-major-changes-to-their-jointly-opera,Container Shipping,"[{'id': '8396', 'attributes': {'assetId': 196785, 'assetName': 'CMA CGM MAGELLAN', 'assetType': 'vessel'}}, {'id': '8395', 'attributes': {'assetId': 300113, 'assetName': 'JADRANA', 'assetType': 'vessel'}}, {'id': '8397', 'attributes': {'assetId': 300114, 'assetName': 'JOGELA', 'assetType': 'vessel'}}]",2014-03-17 13:01:40+00:00,[]
10011,8287,​CMA CGM Extends its East Coast South America - West Coast Africa Service SAMWAF,"With immediate effect, CMA CGM extends its East Coast South America – West Coast Africa service SAMWAF by adding a new port call at Tema, which is the largest of Ghana’s two ports. The service currently deploys 3 vessels on a 14 day-frequency and a 42 day-rotation. The new port rotation will be inaugurated on 17th March by the 1,700 TEU vessel ATOUT. Maersk is currently slotting on CMA CGM’s SAMWAF and brands this service WAFEX.



CMA CGM already operates two services calling at Tema, one being the Mediterranean – West Africa service PC CENTRE, the other being the Asia – West Africa service AFEX which is jointly operated by Maersk.



SAMWAF/WAFEX: Buenos Aires - Rio Grande - Itajai - Santos - Abidjan – Tema (new) - Pointe Noire - Luanda - Buenos Aires.



AFEX: Ningbo - Shanghai - Fuzhou - Nansha - Tanjung Pelepas - Port Kelang - Lome - Tema - Abidjan - Tanjung Pelepas - Ningbo



PC CENTRE: Tanger med - Dakar - Tema - Cotonou - Douala - Dakar - Tanger med",2014-03-12,12:55:41,cma-cgm-extends-its-east-coast-south-america-west-coast-afri,Container Shipping,"[{'id': '5798', 'attributes': {'assetId': 755054, 'assetName': 'ATOUT', 'assetType': 'vessel'}}, {'id': '5797', 'attributes': {'assetId': 86, 'assetName': 'TEMA', 'assetType': 'port'}}]",2014-03-12 12:55:41+00:00,[]
10016,8291,​Hanjin Takes Slots on West Africa Service ARS/WMX to Maintain Its Service Offer in the Region,"On February 4th Hanjin announced to terminate its participation as an operator on the Algeciras West Africa service WA2. In order to maintain its offer, the Korean container carrier now takes slots on the West Africa ARS/WMX service that is jointly operated by MOL, United Arab Shipping Company (UASC) and Evergreen. Hanjin will keep the name WA2 for this new service.



The West Africa service currently deploys 4 vessels on a weekly frequency giving a 28 day-rotation. As one of the 4 operating vessels the IRENES RAINBOW will be phased into the service on March 13th. The port rotation will be changed, as the call at Abidjan is definitively withdrawn from the service as of March 10th.



ARS/WMX/WA2: Algeciras – Lagos (Apapa) – Cotonou – Lome – Abidjan (withdrawn) – Algeci",2014-03-07,14:29:31,hanjin-takes-slots-on-west-africa-service-arswmx-to-maintain,Container Shipping,"[{'id': '5801', 'attributes': {'assetId': 754973, 'assetName': 'CMA CGM NAVEGANTES', 'assetType': 'vessel'}}]",2014-03-07 14:29:31+00:00,[]
10022,8296,KLOS C with Syrian missiles intercepted in Red Sea,"Early Wednesday morning the Panamanian-flagged cargo vessel KLOS C was intercepted by Israeli naval forces in the middle of the Red Sea off Eritrea coast.



      The ship was carrying Syrian missiles, which have range of 100-200 kilometers. According to Israeli reports, dozens of rockets discovered onboard the vessel were destined for Palestine.



Israel Defense Forces officer claimed the weaponry originated in Syria, was transported from Syria to Iran, from Iran it was shipped to Iraq and there boarded onto the KLOS C. The shipment was to be discharged in Port Sudan and then had to be forwarded to Gaza by land. The intercepted cargo vessel was towed to Eilat.  



",2014-03-05,15:31:32,klos-c-with-syrian-missiles-intercepted-in-red-sea,Accidents,"[{'id': '5606', 'attributes': {'assetId': 467705, 'assetName': 'MSB 1', 'assetType': 'vessel'}}]",2014-03-05 15:31:32+00:00,[]
10030,8304,"​UASC, Evergreen and MOL Will Join Forces on The Algeciras West Africa Service","By the beginning of March, UASC, Evergreen, and MOL will merge two of their Algeciras to West Africa services as a result of Hanjin’s withdrawal from WAF2.



UASC and Evergreen used to operate WAF2 in cooperation with Hanjin. Each of the carriers employed one vessel on the service. With Hanjin being withdrawn from the service there are currently two vessels employed on this service, making it a service of fortnightly frequency.



Now UASC and Evergreen merge with MOL on the liners ARS service to offer weekly sailings on the route. On ARS, MOL deployed 4 vessels, whereof two will be withdrawn so that the three carriers UASC, Evergreen, and MOL will in total deploy 4 vessels on the service, guaranteeing a weekly frequency.



The new merged service is named WMX by Hapag-Lloyd, who will join as a slot-sharing partner. Additionally, Zim Line is said to take slots as well. The port rotation can be seen below, however, Evergreen will skip the call at Abidjan.



WMX: Algeciras - Lagos (Apapa) - Cotonou - Lome – Abidjan (skipped by Evergreen) - Algeciras



Evergreen will start taking slots on MOL VALPARAISO",2014-02-26,13:31:39,uasc-evergreen-and-mol-will-join-forces-on-the-algeciras-wes,Container Shipping,"[{'id': '5811', 'attributes': {'assetId': 738247, 'assetName': 'SUNGAI MAS', 'assetType': 'vessel'}}]",2014-02-26 13:31:39+00:00,[]
10051,8324,CMA CGM With Major Adjustments To Its Asia – West Africa Service,"The French container carrier CMA CGM has announced to modify its Asia – West Africa coverage by taking slots on FEW2, currently operated by Maersk, and adjusting port rotations of four of its services. The service in CMA CGM’s portfolio, FEW2, deploys 12 vessels with an average weekly capacity of 4,500 TEU. CMA branded the service WAX3 and the port rotation might change, because Port Kelang could be added to the service. The overall rotation time is 84 days, the port rotation, as of now, can be seen below.



  Additionally, CMA modifies the four services, WAX, WAX2, ASAF and AFEX, which are either jointly operated by the French Liner and Maersk or by CMA only.



  WAX3: Xiamen - Fuzhou - Busan - Shanghai - Ningbo - Nansha - Tanjung Pelepas - Walvis Bay - Lagos (Apapa) - Lagos (Tin Can Island) - Luanda – Xiamen



  WAX: Xingang - Qingdao - Shanghai - Ningbo - Chiwan - Nansha - Tanjung Pelepas - Port Kelang - Cape Town - Lagos (Tin Can Island) – Douala – Abidjan – Pointe Noire – Colombo- Port Kelang - Xingang



  WAX2: Yantian - Nansha – Tanjung Pelepas – Port Kelang – Apapa - Lagos (Tin Can Island) - Cotonou - Lagos (Apapa) -Tanjung Pelepas – Yantian



  ASAF: Shanghai - Ningbo - Chiwan - Nansha - Singapore - Tanjung Pelepas - Port Kelang - Walvis Bay - Pointe Noire - Luanda - Cape Town - Port Kelang – Shanghai



AFEX: Ningbo – Shanghai – Fuzhou – Nansha – Tanjung Pelepas - Port Kelang - Lome – Tema – Abidjan – Tanjung Pelepas - Ningbo",2014-02-19,09:51:55,cma-cgm-with-major-adjustments-to-its-asia-west-africa-servi,Container Shipping,"[{'id': '5820', 'attributes': {'assetId': 757969, 'assetName': 'MSC POLONIA III', 'assetType': 'vessel'}}]",2014-02-19 09:51:55+00:00,[]
10065,8334,"​First privately Owned Saudi Arabian port, King Abdullah, wins MSC and CSAV","As of end January, MSC and CSAV started calling King Abdullah, Saudi Arabia’s first privately owned and funded port. The call is included in the carriers North Europe Sub-Continent services IPAK and IMEX1, respectively. It is expected that King Abdullah will replace the former calls in Jeddah by March 2014. CSAV has announced double calls at both ports to softly introduce the change. The first vessel which called at King Abdullah port was 9,400 TEU MSC ANTALYA.



  New Port rotation IPAK/IMEX1: Rotterdam - Antwerp - Felixstowe - Suez Canal (way point) - King Abdullah (new) - Salalah - Nhava Sheva - Mundra - Suez Canal (way point) - Gioia Tauro - Valencia – Rotterdam



  Additionally, as of March 23th, MSC’s and CSAV’s Mediterranean to Far East services, TIGER and ABS, will also start calling King Abdullah port. After the last call at Jeddah on March 16th, the 13,000 TEU MSC FLAVIA will be the first vessel to call at King Abdullah as a replacement for Jed- dah. MSC and CSAV offer weekly sailings on this route with an average weekly capacity of 13,500 TEU.



  TIGER/ABS: Beirut - Piraeus - Ambarli - Evyap - Piraeus - Suez Canal (way point) - King Abdullah (new) - Salalah - Singapore - Qingdao - Busan - Shanghai - Ningbo - Hong Kong - Chiwan (Shenzhen) - Singapore - King Abdullah (new)- Suez Canal (way point) – Beirut



  King Abdullah port is located at King Abdullah Economic City which lays 100 kilometers North of Jeddah. It offers a strategic connection on the Asia-Europe route and its main objective is to be “the major transshipment hub in the center of one of the world's busiest container shipping routes”. The container terminal at King Abdullah port will be the largest in the region with an overall annual capacity of 1m TEU.



  The port is also understood to be called by three of the P3 project services, namely:



  P3 Med Far East 'TIGER' / 'AEGEX' / 'AE15'



  P3 Med Far East 'DRAGON' / 'WMED' / 'AE20'



  P3 North Europe Far East USWC : NWE - FEA- USWC Pendulum",2014-02-12,09:08:17,first-privately-owned-saudi-arabian-port-king-abdullah-wins-,Container Shipping,"[{'id': '5823', 'attributes': {'assetId': 686475, 'assetName': 'MSC LAGOS X', 'assetType': 'vessel'}}, {'id': '1976', 'attributes': {'assetId': 464055, 'assetName': 'MSC FLAVIA', 'assetType': 'vessel'}}, {'id': '5824', 'attributes': {'assetId': 21718, 'assetName': 'KING ABDULLAH', 'assetType': 'port'}}]",2014-02-12 09:08:17+00:00,[]
10073,8338,​Hanjin Stops Participation In Europe-West Africa service WA2,"As of mid-February, Hanjin will stop participating as an operator in its Europe to West Africa service WA2. The Korean container carrier used to provide 1 out of 3 vessels on the service: Evergreen and UASC, who are deploying 1 vessel each, will continue to ensure this service. Hanjin’s vessel EMS TRADER will phase out on February 10th. Thereby, the service frequency will be 14 days and the average capacity 1,050 TEU.



 In contrast to that, Hanjin will continue to be operator on its WAF service where it provides 2 out of 4 vessels. The remaining two vessels are operated by Evergreen and UASC.



 WA2:



 Algeciras - Lagos (Tin Can and Apapa) - Cotonou - Lome - Algeciras



 WAF:



 Algeciras - Lagos (Tin Can and Apapa) - Tema - Abidjan - Algeciras",2014-02-05,14:51:25,hanjin-stops-participation-in-europe-west-africa-service-wa2,Container Shipping,"[{'id': '5829', 'attributes': {'assetId': 758841, 'assetName': 'MERATUS JIMBARAN', 'assetType': 'vessel'}}]",2014-02-05 14:51:25+00:00,[]
10133,8389,"Oil and gas leak on Statfjord A platform, North sea","Oil and gas leak on Statfjord A platform was reported at around 1740 LT Dec 28 13, shutting down output and leading to evacuation of half of the 168 personnel. Statfjord A platform is situated in North sea in Statfjord field, some 180  kilometers off Norwegian coast. The Statfjord oil field is operated by Statoil since 1987. The Statfjord field has three concrete production platforms, A, B and C. Each platform is made up of approximately 250,000 tonnes of concrete with 40,000 tonnes of top-side processing and accommodation facilities. Personnel was moved by helicopters to platforms B and C. Statoil said situation was being normalised from about 1820 GMT.",2013-12-29,01:59:24,oil-and-gas-leak-on-statfjord-a-platform-north-sea,Accidents,[],2013-12-29 01:59:24+00:00,[]
10189,8433,Tanker MEGACORE PHILOMENA towed to Suez ,"Tanker MEGACORE PHILOMENA got disabled on Nov 5 13 off Jeddah, details unknown. A Greek tug Med Fos was contracted, sailing from Greece to Red sea and taking tanker on tow on Nov 12. As of afternoon Nov 21 both vessel were anchored on Suez road.",2013-11-22,02:10:49,tanker-megacore-philomena-towed-to-suez,Accidents,"[{'id': '5881', 'attributes': {'assetId': 713284, 'assetName': 'GH MADISON', 'assetType': 'vessel'}}]",2013-11-22 02:10:49+00:00,[]
10261,8484,"General cargo vessel Polaris allided with oil barge Hanka, Russia","General cargo vessel Polaris allided with oil barge Hanka, pushed by tug OT-2126, on 782 kilometer mark river Kovzha, Volga-Baltic Seaway, at around 1400 Moscow time Oct 17 13. Vessels were maneuvering while passing each other. Freighter contacted bow part of the barge, which suffered a hole 150x190 centimeters above the waterline. Freighter didn’t get any damages. Barge was anchored in collision area, while freighter was directed to anchor at Kovzha estuary road, maybe for investigation. Barge is loaded with 4130 tons of gasoil, freighter with some general cargo on board is en route from S-Petersburg to Astrakhan. General cargo vessel Polaris, IMO 8223062, dwt 2904, built 1983, flag Russia, owner SK Onego.",2013-10-20,02:10:44,general-cargo-vessel-polaris-allided-with-oil-barge-hanka-ru,Accidents,[],2013-10-20 02:10:44+00:00,[]
10294,8507,"Tanker Optimaflot aground, Volga-Caspian Canal ","Tanker river-sea type Optimaflot ran aground on 126 kilometer mark in Volga-Caspian Sea Canal late at night Oct 6 13, en route from Turkmenbashi Port, Turkmenistan, Caspian sea, to Astrakhan, Volga, loaded with 2783 tons of diesel oil, according to MRCC Moscow. Traffic between 125 and 126 kilometer marks closed since 0000 Oct 7. Owner is arranging tugs and reportedly, waiting for water level rise. No leak reported.



Tanker Optimaflot, IMO 7942881, dwt 3345, built 1981, flag Russia, manager EWL-TRANSSHIPPING LLC, Moscow.",2013-10-08,04:55:58,tanker-optimaflot-aground-volga-caspian-canal,Accidents,[],2013-10-08 04:55:58+00:00,[]
10321,10928,EUGEN MAERSK phase-in to launch ‘AE2′ upgrade to superjumbo scale,"Maersk Line’s 15,500 teu vessel EUGEN MAERSK, one of the Danish shipping line’s eight original Odense-built E-class units, is to launch the expected upgrade of Maersk’s Far East to Europe service ‘AE2′ to superjumbo scale.



  Replaced on the ‘AE10′ by the increasing number of 18,270 teu EEE-class ships that phase into Maersk’s largest service, the 397m vessel will join the ‘AE2′ in late November at Busan.



  As part of its European rotation – Le Havre, Rotterdam, Bremerhaven, Hamburg, Antwerp, Felixstowe – the EUGEN MAERSK will become the largest Maersk unit ever to visit Hamburg and the longest ship ever to sail up the 100 kilometre fairway of the Elbe River. Admittedly however, she will only ‘beat’ CMA CGM’s 16,020 teu vessels, which regularly visit the German main port, by as little as 170 centimetres.



  Until recently the ‘AE2′ employed a fleet of eleven 8,400 teu ships on a 77-day roundtrip. Since July, the loop is receiving the vessel ‘overspill’ from the ‘AE10′, with ships of 13,000 teu and 15,500 teu to cascade down.",2013-09-26,10:35:26,eugen-maersk-phase-in-to-launch-ae2-upgrade-to-superjumbo-sc,General,"[{'id': '3307', 'attributes': {'assetId': 159408, 'assetName': 'EUGEN MAERSK', 'assetType': 'vessel'}}]",2013-09-26 10:35:26+00:00,[]
10473,8652,Tanker Ocean Centurion attack update,"According to IMB data, pirates after bordering the
tanker ordered crew of the Ocean Centurion to sail south and then north towards
the Togo/Benin border where they disembarked and escaped on a speedboat, 12nm
from the coastline. They didn’t take hostages with them, said IMB. Reuters said
they did, though. While staying on board, pirates robbed the crew. Two crew
members were injured and were taken to hospital, when vessel, escorted by
patrol boat, returned to Lome
anchorage.  


First news:


Tanker Ocean Centurion attacked by pirates, 2 crew hijacked,
3 injured, Togo


Reportedly tanker Ocean Centurion was attacked by
pirates on July 16 13 off the coast of Togo, some 45 nautical miles SE of
Lome. Pirates robbed crew off cash and personal belongings, and took two
hostages with them. Three crew members were injured during the attack. Vessel’s
last AIS signal is dated 19:46 LT (?) July 15. Present position and condition
of the vessel are unknown.",2013-07-19,01:37:43,tanker-ocean-centurion-attack-update,Maritime Security,"[{'id': '6000', 'attributes': {'assetId': 7812913, 'assetName': 'E816', 'assetType': 'vessel'}}]",2013-07-19 01:37:43+00:00,[]
10475,8654,"Tanker Ocean Centurion attacked by pirates, 2 crew hijacked, 3 injured, Togo","Reportedly tanker Ocean Centurion was attacked by
pirates on July 16 13 off the coast of Togo, some 45 nautical miles SE of
Lome. Pirates robbed crew off cash and personal belongings, and took two
hostages with them. Three crew members were injured during the attack. Vessel’s
last AIS signal is dated 19:46 LT (?) July 15. Present position and condition
of the vessel are unknown.",2013-07-18,11:54:25,tanker-ocean-centurion-attacked-by-pirates-2-crew-hijacked-3,Maritime Security,"[{'id': '6000', 'attributes': {'assetId': 7812913, 'assetName': 'E816', 'assetType': 'vessel'}}]",2013-07-18 11:54:25+00:00,[]
10538,8710,Freighter Tarik ran aground in Volga – Caspian Sea Canal,"General cargo vessel Torik ran aground on 125.2 kilometer
mark in Volga – Caspian Sea Canal early in the morning June 21 13, as a result
of sharp decrease of water level. Traffic between 125 and 126 kilometer marks
was closed. Vessel was refloated with the help of tugs, and taken to anchorage
for survey.",2013-06-23,02:54:52,freighter-tarik-ran-aground-in-volga-caspian-sea-canal,Accidents,"[{'id': '6035', 'attributes': {'assetId': 5643060, 'assetName': 'VODOLAZ KUZMINYKH', 'assetType': 'vessel'}}]",2013-06-23 02:54:52+00:00,[]
